"statid","matchid","possessionhome","possessionaway","shotsontargethome","shotsontargetaway","shotsofftargethome","shotsofftargetaway","cornershome","cornersaway","foulshome","foulsaway"
6738,1128655,0,0,0,0,0,0,0,0,0,0
6739,1128660,0,0,0,0,0,0,0,0,0,0
6740,1128666,0,0,0,0,0,0,0,0,0,0
6741,1128682,0,0,0,0,0,0,0,0,0,0
6742,1128697,0,0,0,0,0,0,0,0,0,0
6743,1128707,0,0,0,0,0,0,0,0,0,0
6744,1128722,0,0,0,0,0,0,0,0,0,0
6745,1128727,0,0,0,0,0,0,0,0,0,0
6746,1128734,0,0,0,0,0,0,0,0,0,0
6747,1128735,0,0,0,0,0,0,0,0,0,0
6748,1128746,0,0,0,0,0,0,0,0,0,0
6749,1128747,0,0,0,0,0,0,0,0,0,0
6750,1128751,0,0,0,0,0,0,0,0,0,0
6751,1128760,0,0,0,0,0,0,0,0,0,0
6752,1128762,0,0,0,0,0,0,0,0,0,0
6753,1128779,0,0,0,0,0,0,0,0,0,0
6754,1128800,0,0,0,0,0,0,0,0,0,0
6755,1128809,0,0,0,0,0,0,0,0,0,0
6756,1128811,0,0,0,0,0,0,0,0,0,0
6757,1128814,0,0,0,0,0,0,0,0,0,0
6758,1128817,0,0,0,0,0,0,0,0,0,0
6759,1128820,0,0,0,0,0,0,0,0,0,0
6760,1128823,0,0,0,0,0,0,0,0,0,0
6761,1128829,0,0,0,0,0,0,0,0,0,0
6762,1128857,0,0,0,0,0,0,0,0,0,0
6763,1128862,0,0,0,0,0,0,0,0,0,0
6764,1128864,0,0,0,0,0,0,0,0,0,0
6765,1128868,0,0,0,0,0,0,0,0,0,0
6766,1128881,0,0,0,0,0,0,0,0,0,0
6767,1128886,0,0,0,0,0,0,0,0,0,0
6768,1128890,0,0,0,0,0,0,0,0,0,0
6769,1128894,0,0,0,0,0,0,0,0,0,0
6770,1128902,0,0,0,0,0,0,0,0,0,0
6771,1128907,0,0,0,0,0,0,0,0,0,0
6772,1128913,0,0,0,0,0,0,0,0,0,0
6773,1128930,0,0,0,0,0,0,0,0,0,0
6774,1128951,0,0,0,0,0,0,0,0,0,0
6775,1128953,0,0,0,0,0,0,0,0,0,0
6776,1128961,0,0,0,0,0,0,0,0,0,0
6777,1128964,0,0,0,0,0,0,0,0,0,0
6778,1128973,0,0,0,0,0,0,0,0,0,0
6779,1128984,0,0,0,0,0,0,0,0,0,0
6780,1128989,0,0,0,0,0,0,0,0,0,0
6781,1128991,0,0,0,0,0,0,0,0,0,0
6782,1128996,0,0,0,0,0,0,0,0,0,0
6783,1129001,0,0,0,0,0,0,0,0,0,0
6784,1129003,0,0,0,0,0,0,0,0,0,0
6785,1129026,0,0,0,0,0,0,0,0,0,0
6786,1129031,0,0,0,0,0,0,0,0,0,0
6787,1129044,0,0,0,0,0,0,0,0,0,0
6788,1129046,0,0,0,0,0,0,0,0,0,0
6789,1129066,0,0,0,0,0,0,0,0,0,0
6790,1129071,0,0,0,0,0,0,0,0,0,0
6791,1129122,0,0,0,0,0,0,0,0,0,0
6792,1129135,0,0,0,0,0,0,0,0,0,0
6793,1129141,0,0,0,0,0,0,0,0,0,0
6794,1129171,0,0,0,0,0,0,0,0,0,0
6795,1129188,0,0,0,0,0,0,0,0,0,0
6796,1129193,0,0,0,0,0,0,0,0,0,0
6797,1129304,0,0,0,0,0,0,0,0,0,0
6798,1129335,0,0,0,0,0,0,0,0,0,0
6799,1129342,0,0,0,0,0,0,0,0,0,0
6800,1129350,0,0,0,0,0,0,0,0,0,0
6801,1129354,0,0,0,0,0,0,0,0,0,0
6802,1129361,0,0,0,0,0,0,0,0,0,0
6803,1129364,0,0,0,0,0,0,0,0,0,0
6804,1129367,0,0,0,0,0,0,0,0,0,0
6805,1129379,0,0,0,0,0,0,0,0,0,0
6806,1129380,0,0,0,0,0,0,0,0,0,0
6807,1129389,0,0,0,0,0,0,0,0,0,0
6808,1129390,0,0,0,0,0,0,0,0,0,0
6809,1129404,0,0,0,0,0,0,0,0,0,0
6810,1129411,0,0,0,0,0,0,0,0,0,0
6811,1129417,0,0,0,0,0,0,0,0,0,0
6812,1129426,0,0,0,0,0,0,0,0,0,0
6813,1129435,0,0,0,0,0,0,0,0,0,0
6814,1129438,0,0,0,0,0,0,0,0,0,0
6815,1129441,0,0,0,0,0,0,0,0,0,0
6816,1129446,0,0,0,0,0,0,0,0,0,0
6817,1129451,0,0,0,0,0,0,0,0,0,0
6818,1129458,0,0,0,0,0,0,0,0,0,0
6819,1129462,0,0,0,0,0,0,0,0,0,0
6820,1129467,0,0,0,0,0,0,0,0,0,0
6821,1129469,0,0,0,0,0,0,0,0,0,0
6822,1129474,0,0,0,0,0,0,0,0,0,0
6823,1129488,0,0,0,0,0,0,0,0,0,0
6824,1129508,0,0,0,0,0,0,0,0,0,0
6825,1129513,0,0,0,0,0,0,0,0,0,0
6826,1129521,0,0,0,0,0,0,0,0,0,0
6827,1129523,0,0,0,0,0,0,0,0,0,0
6828,1129529,0,0,0,0,0,0,0,0,0,0
6829,1129541,0,0,0,0,0,0,0,0,0,0
6830,1129553,0,0,0,0,0,0,0,0,0,0
6831,1129560,0,0,0,0,0,0,0,0,0,0
6832,1129569,0,0,0,0,0,0,0,0,0,0
6833,1129578,0,0,0,0,0,0,0,0,0,0
6834,1129584,0,0,0,0,0,0,0,0,0,0
6835,1129596,0,0,0,0,0,0,0,0,0,0
6836,1129605,0,0,0,0,0,0,0,0,0,0
6837,1129611,0,0,0,0,0,0,0,0,0,0
6838,1129628,0,0,0,0,0,0,0,0,0,0
6839,1129631,0,0,0,0,0,0,0,0,0,0
6840,1129638,0,0,0,0,0,0,0,0,0,0
6841,1129643,0,0,0,0,0,0,0,0,0,0
6842,1129648,0,0,0,0,0,0,0,0,0,0
6843,1129673,0,0,0,0,0,0,0,0,0,0
6844,1129679,0,0,0,0,0,0,0,0,0,0
6845,1129694,0,0,0,0,0,0,0,0,0,0
6846,1129703,0,0,0,0,0,0,0,0,0,0
6847,1129709,0,0,0,0,0,0,0,0,0,0
6848,1129714,0,0,0,0,0,0,0,0,0,0
6849,1129729,0,0,0,0,0,0,0,0,0,0
6850,1129740,0,0,0,0,0,0,0,0,0,0
6851,1129747,0,0,0,0,0,0,0,0,0,0
6852,1129755,0,0,0,0,0,0,0,0,0,0
6853,1129759,0,0,0,0,0,0,0,0,0,0
6854,1129784,0,0,0,0,0,0,0,0,0,0
6855,1129794,0,0,0,0,0,0,0,0,0,0
6856,1129801,0,0,0,0,0,0,0,0,0,0
6857,1129814,0,0,0,0,0,0,0,0,0,0
6858,1129837,0,0,0,0,0,0,0,0,0,0
6859,1129861,0,0,0,0,0,0,0,0,0,0
6860,1129864,0,0,0,0,0,0,0,0,0,0
6861,1129871,0,0,0,0,0,0,0,0,0,0
6862,1129891,0,0,0,0,0,0,0,0,0,0
6863,1129907,0,0,0,0,0,0,0,0,0,0
6864,1129914,0,0,0,0,0,0,0,0,0,0
6865,1129925,0,0,0,0,0,0,0,0,0,0
6866,1129934,0,0,0,0,0,0,0,0,0,0
6867,1129944,0,0,0,0,0,0,0,0,0,0
6868,1129950,0,0,0,0,0,0,0,0,0,0
6869,1129962,0,0,0,0,0,0,0,0,0,0
6870,1129966,0,0,0,0,0,0,0,0,0,0
6871,1129980,0,0,0,0,0,0,0,0,0,0
6872,1129984,0,0,0,0,0,0,0,0,0,0
6873,1129991,0,0,0,0,0,0,0,0,0,0
6874,1130005,0,0,0,0,0,0,0,0,0,0
6875,1130012,0,0,0,0,0,0,0,0,0,0
6876,1130063,0,0,0,0,0,0,0,0,0,0
6877,1130336,0,0,0,0,0,0,0,0,0,0
6878,1130348,0,0,0,0,0,0,0,0,0,0
6879,1130384,0,0,0,0,0,0,0,0,0,0
6880,1130388,0,0,0,0,0,0,0,0,0,0
6881,1130398,0,0,0,0,0,0,0,0,0,0
6882,1130418,0,0,0,0,0,0,0,0,0,0
6883,1130428,0,0,0,0,0,0,0,0,0,0
6884,1130441,0,0,0,0,0,0,0,0,0,0
6885,1130451,0,0,0,0,0,0,0,0,0,0
6886,1130456,0,0,0,0,0,0,0,0,0,0
6887,1130458,0,0,0,0,0,0,0,0,0,0
6888,1130467,0,0,0,0,0,0,0,0,0,0
6889,1130470,0,0,0,0,0,0,0,0,0,0
6890,1130474,0,0,0,0,0,0,0,0,0,0
6891,1130476,0,0,0,0,0,0,0,0,0,0
6892,1130481,0,0,0,0,0,0,0,0,0,0
6893,1130489,0,0,0,0,0,0,0,0,0,0
6894,1130494,0,0,0,0,0,0,0,0,0,0
6895,1130517,0,0,0,0,0,0,0,0,0,0
6896,1130519,0,0,0,0,0,0,0,0,0,0
6897,1130529,0,0,0,0,0,0,0,0,0,0
6898,1130536,0,0,0,0,0,0,0,0,0,0
6899,1130539,0,0,0,0,0,0,0,0,0,0
6900,1130553,0,0,0,0,0,0,0,0,0,0
6901,1130590,0,0,0,0,0,0,0,0,0,0
6902,1130622,0,0,0,0,0,0,0,0,0,0
6903,1130648,0,0,0,0,0,0,0,0,0,0
6904,1130653,0,0,0,0,0,0,0,0,0,0
6905,1130656,0,0,0,0,0,0,0,0,0,0
6906,1130661,0,0,0,0,0,0,0,0,0,0
6907,1130675,0,0,0,0,0,0,0,0,0,0
6908,1130684,0,0,0,0,0,0,0,0,0,0
6909,1130687,0,0,0,0,0,0,0,0,0,0
6910,1130699,0,0,0,0,0,0,0,0,0,0
6911,1130702,0,0,0,0,0,0,0,0,0,0
6912,1130705,0,0,0,0,0,0,0,0,0,0
6913,1130723,0,0,0,0,0,0,0,0,0,0
6914,1130729,0,0,0,0,0,0,0,0,0,0
6915,1130731,0,0,0,0,0,0,0,0,0,0
6916,1130733,0,0,0,0,0,0,0,0,0,0
6917,1130740,0,0,0,0,0,0,0,0,0,0
6918,1130742,0,0,0,0,0,0,0,0,0,0
6919,1130747,0,0,0,0,0,0,0,0,0,0
6920,1130760,0,0,0,0,0,0,0,0,0,0
6921,1130768,0,0,0,0,0,0,0,0,0,0
6922,1130776,0,0,0,0,0,0,0,0,0,0
6923,1130794,0,0,0,0,0,0,0,0,0,0
6924,1130830,0,0,0,0,0,0,0,0,0,0
6925,1130841,0,0,0,0,0,0,0,0,0,0
6926,1130858,0,0,0,0,0,0,0,0,0,0
6927,1130867,0,0,0,0,0,0,0,0,0,0
6928,1130877,0,0,0,0,0,0,0,0,0,0
6929,1130882,0,0,0,0,0,0,0,0,0,0
6930,1130929,0,0,0,0,0,0,0,0,0,0
6931,1130956,0,0,0,0,0,0,0,0,0,0
6932,1130998,0,0,0,0,0,0,0,0,0,0
6933,1131012,0,0,0,0,0,0,0,0,0,0
6934,1131014,0,0,0,0,0,0,0,0,0,0
6935,1131020,0,0,0,0,0,0,0,0,0,0
6936,1131036,0,0,0,0,0,0,0,0,0,0
6937,1131043,0,0,0,0,0,0,0,0,0,0
6938,1131058,0,0,0,0,0,0,0,0,0,0
6939,1131066,0,0,0,0,0,0,0,0,0,0
6940,1131072,0,0,0,0,0,0,0,0,0,0
6941,1131079,0,0,0,0,0,0,0,0,0,0
6942,1131083,0,0,0,0,0,0,0,0,0,0
6943,1131108,0,0,0,0,0,0,0,0,0,0
6944,1131136,0,0,0,0,0,0,0,0,0,0
6945,1131632,0,0,0,0,0,0,0,0,0,0
6946,1131642,0,0,0,0,0,0,0,0,0,0
6947,1131650,0,0,0,0,0,0,0,0,0,0
6948,1131658,0,0,0,0,0,0,0,0,0,0
6949,1131670,0,0,0,0,0,0,0,0,0,0
6950,1131674,0,0,0,0,0,0,0,0,0,0
6951,1131680,0,0,0,0,0,0,0,0,0,0
6952,1131692,0,0,0,0,0,0,0,0,0,0
6953,1131693,0,0,0,0,0,0,0,0,0,0
6954,1131698,0,0,0,0,0,0,0,0,0,0
6955,1131728,0,0,0,0,0,0,0,0,0,0
6956,1131733,0,0,0,0,0,0,0,0,0,0
6957,1131738,0,0,0,0,0,0,0,0,0,0
6958,1131743,0,0,0,0,0,0,0,0,0,0
6959,1131753,0,0,0,0,0,0,0,0,0,0
6960,1131758,0,0,0,0,0,0,0,0,0,0
6961,1131762,0,0,0,0,0,0,0,0,0,0
6962,1131773,0,0,0,0,0,0,0,0,0,0
6963,1131790,0,0,0,0,0,0,0,0,0,0
6964,1131791,0,0,0,0,0,0,0,0,0,0
6965,1131801,0,0,0,0,0,0,0,0,0,0
6966,1131810,0,0,0,0,0,0,0,0,0,0
6967,1131819,0,0,0,0,0,0,0,0,0,0
6968,1131830,0,0,0,0,0,0,0,0,0,0
6969,1131889,0,0,0,0,0,0,0,0,0,0
6970,1131943,0,0,0,0,0,0,0,0,0,0
6971,1131952,0,0,0,0,0,0,0,0,0,0
6972,1131961,0,0,0,0,0,0,0,0,0,0
6973,1131966,0,0,0,0,0,0,0,0,0,0
6974,1131970,0,0,0,0,0,0,0,0,0,0
6975,1131979,0,0,0,0,0,0,0,0,0,0
6976,1131987,0,0,0,0,0,0,0,0,0,0
6977,1131990,0,0,0,0,0,0,0,0,0,0
6978,1131997,0,0,0,0,0,0,0,0,0,0
6979,1131998,0,0,0,0,0,0,0,0,0,0
6980,1132005,0,0,0,0,0,0,0,0,0,0
6981,1132022,0,0,0,0,0,0,0,0,0,0
6982,1132028,0,0,0,0,0,0,0,0,0,0
6983,1132034,0,0,0,0,0,0,0,0,0,0
6984,1132079,0,0,0,0,0,0,0,0,0,0
6985,1132093,0,0,0,0,0,0,0,0,0,0
6986,1132097,0,0,0,0,0,0,0,0,0,0
6987,1132109,0,0,0,0,0,0,0,0,0,0
6988,1132115,0,0,0,0,0,0,0,0,0,0
6989,1132341,0,0,0,0,0,0,0,0,0,0
6990,1132344,0,0,0,0,0,0,0,0,0,0
6991,1132346,0,0,0,0,0,0,0,0,0,0
6992,1132377,0,0,0,0,0,0,0,0,0,0
6993,1132378,0,0,0,0,0,0,0,0,0,0
6994,1132388,0,0,0,0,0,0,0,0,0,0
6995,1132396,0,0,0,0,0,0,0,0,0,0
6996,1132408,0,0,0,0,0,0,0,0,0,0
6997,1132416,0,0,0,0,0,0,0,0,0,0
6998,1132418,0,0,0,0,0,0,0,0,0,0
6999,1132431,0,0,0,0,0,0,0,0,0,0
7000,1132437,0,0,0,0,0,0,0,0,0,0
7001,1132447,0,0,0,0,0,0,0,0,0,0
7002,1132472,0,0,0,0,0,0,0,0,0,0
7003,1132476,0,0,0,0,0,0,0,0,0,0
7004,1132484,0,0,0,0,0,0,0,0,0,0
7005,1132486,0,0,0,0,0,0,0,0,0,0
7006,1132491,0,0,0,0,0,0,0,0,0,0
7007,1132494,0,0,0,0,0,0,0,0,0,0
7008,1132520,0,0,0,0,0,0,0,0,0,0
7009,1132523,0,0,0,0,0,0,0,0,0,0
7010,1132531,0,0,0,0,0,0,0,0,0,0
7011,1132540,0,0,0,0,0,0,0,0,0,0
7012,1132552,0,0,0,0,0,0,0,0,0,0
7013,1132558,0,0,0,0,0,0,0,0,0,0
7014,1132567,0,0,0,0,0,0,0,0,0,0
7015,1132571,0,0,0,0,0,0,0,0,0,0
7016,1132577,0,0,0,0,0,0,0,0,0,0
7017,1132584,0,0,0,0,0,0,0,0,0,0
7018,1132594,0,0,0,0,0,0,0,0,0,0
7019,1132612,0,0,0,0,0,0,0,0,0,0
7020,1132618,0,0,0,0,0,0,0,0,0,0
7021,1132626,0,0,0,0,0,0,0,0,0,0
7022,1132629,0,0,0,0,0,0,0,0,0,0
7023,1132631,0,0,0,0,0,0,0,0,0,0
7024,1132638,0,0,0,0,0,0,0,0,0,0
7025,1132644,0,0,0,0,0,0,0,0,0,0
7026,1132647,0,0,0,0,0,0,0,0,0,0
7027,1132659,0,0,0,0,0,0,0,0,0,0
7028,1132877,0,0,0,0,0,0,0,0,0,0
7029,1132894,0,0,0,0,0,0,0,0,0,0
7030,1132918,0,0,0,0,0,0,0,0,0,0
7031,1132935,0,0,0,0,0,0,0,0,0,0
7032,1132949,0,0,0,0,0,0,0,0,0,0
7033,1132956,0,0,0,0,0,0,0,0,0,0
7034,1132967,0,0,0,0,0,0,0,0,0,0
7035,1132971,0,0,0,0,0,0,0,0,0,0
7036,1132983,0,0,0,0,0,0,0,0,0,0
7037,1132990,0,0,0,0,0,0,0,0,0,0
7038,1132995,0,0,0,0,0,0,0,0,0,0
7039,1133003,0,0,0,0,0,0,0,0,0,0
7040,1133033,0,0,0,0,0,0,0,0,0,0
7041,1133040,0,0,0,0,0,0,0,0,0,0
7042,1133059,0,0,0,0,0,0,0,0,0,0
7043,1133071,0,0,0,0,0,0,0,0,0,0
7044,1133090,0,0,0,0,0,0,0,0,0,0
7045,1133096,0,0,0,0,0,0,0,0,0,0
7046,1133101,0,0,0,0,0,0,0,0,0,0
7047,1133107,0,0,0,0,0,0,0,0,0,0
7048,1133135,0,0,0,0,0,0,0,0,0,0
7049,1133152,0,0,0,0,0,0,0,0,0,0
7050,1133171,0,0,0,0,0,0,0,0,0,0
7051,1133187,0,0,0,0,0,0,0,0,0,0
7052,1133190,0,0,0,0,0,0,0,0,0,0
7053,1133201,0,0,0,0,0,0,0,0,0,0
7054,1133213,0,0,0,0,0,0,0,0,0,0
7055,1133223,0,0,0,0,0,0,0,0,0,0
7056,1133236,0,0,0,0,0,0,0,0,0,0
7057,1133247,0,0,0,0,0,0,0,0,0,0
7058,1133251,0,0,0,0,0,0,0,0,0,0
7059,1133304,0,0,0,0,0,0,0,0,0,0
7060,1133312,0,0,0,0,0,0,0,0,0,0
7061,1133321,0,0,0,0,0,0,0,0,0,0
7062,1133326,0,0,0,0,0,0,0,0,0,0
7063,1133331,0,0,0,0,0,0,0,0,0,0
7064,1133348,0,0,0,0,0,0,0,0,0,0
7065,1133351,0,0,0,0,0,0,0,0,0,0
7066,1133398,0,0,0,0,0,0,0,0,0,0
7067,1133402,0,0,0,0,0,0,0,0,0,0
7068,1133506,0,0,0,0,0,0,0,0,0,0
7069,1133515,0,0,0,0,0,0,0,0,0,0
7070,1133583,0,0,0,0,0,0,0,0,0,0
7071,1133585,0,0,0,0,0,0,0,0,0,0
7072,1133595,0,0,0,0,0,0,0,0,0,0
7073,1133596,0,0,0,0,0,0,0,0,0,0
7074,1133601,0,0,0,0,0,0,0,0,0,0
7075,1133603,0,0,0,0,0,0,0,0,0,0
7076,1133606,0,0,0,0,0,0,0,0,0,0
7077,1133613,0,0,0,0,0,0,0,0,0,0
7078,1133617,0,0,0,0,0,0,0,0,0,0
7079,1133623,0,0,0,0,0,0,0,0,0,0
7080,1133628,0,0,0,0,0,0,0,0,0,0
7081,1133632,0,0,0,0,0,0,0,0,0,0
7082,1133647,0,0,0,0,0,0,0,0,0,0
7083,1133648,0,0,0,0,0,0,0,0,0,0
7084,1133652,0,0,0,0,0,0,0,0,0,0
7085,1133667,0,0,0,0,0,0,0,0,0,0
7086,1133669,0,0,0,0,0,0,0,0,0,0
7087,1133672,0,0,0,0,0,0,0,0,0,0
7088,1133690,0,0,0,0,0,0,0,0,0,0
7089,1133692,0,0,0,0,0,0,0,0,0,0
7090,1133694,0,0,0,0,0,0,0,0,0,0
7091,1133710,0,0,0,0,0,0,0,0,0,0
7092,1133712,0,0,0,0,0,0,0,0,0,0
7093,1133720,0,0,0,0,0,0,0,0,0,0
7094,1133724,0,0,0,0,0,0,0,0,0,0
7095,1133737,0,0,0,0,0,0,0,0,0,0
7096,1133744,0,0,0,0,0,0,0,0,0,0
7097,1133746,0,0,0,0,0,0,0,0,0,0
7098,1133749,0,0,0,0,0,0,0,0,0,0
7099,1133750,0,0,0,0,0,0,0,0,0,0
7100,1133767,0,0,0,0,0,0,0,0,0,0
7101,1133772,0,0,0,0,0,0,0,0,0,0
7102,1133779,0,0,0,0,0,0,0,0,0,0
7103,1133785,0,0,0,0,0,0,0,0,0,0
7104,1133787,0,0,0,0,0,0,0,0,0,0
7105,1133790,0,0,0,0,0,0,0,0,0,0
7106,1133804,0,0,0,0,0,0,0,0,0,0
7107,1133812,0,0,0,0,0,0,0,0,0,0
7108,1133814,0,0,0,0,0,0,0,0,0,0
7109,1133823,0,0,0,0,0,0,0,0,0,0
7110,1133829,0,0,0,0,0,0,0,0,0,0
7111,1133838,0,0,0,0,0,0,0,0,0,0
7112,1133844,0,0,0,0,0,0,0,0,0,0
7113,1133849,0,0,0,0,0,0,0,0,0,0
7114,1133852,0,0,0,0,0,0,0,0,0,0
7115,1133856,0,0,0,0,0,0,0,0,0,0
7116,1133858,0,0,0,0,0,0,0,0,0,0
7117,1133863,0,0,0,0,0,0,0,0,0,0
7118,1133872,0,0,0,0,0,0,0,0,0,0
7119,1133873,0,0,0,0,0,0,0,0,0,0
7120,1133874,0,0,0,0,0,0,0,0,0,0
7121,1133884,0,0,0,0,0,0,0,0,0,0
7122,1133887,0,0,0,0,0,0,0,0,0,0
7123,1133888,0,0,0,0,0,0,0,0,0,0
7124,1133893,0,0,0,0,0,0,0,0,0,0
7125,1133897,0,0,0,0,0,0,0,0,0,0
7126,1133906,0,0,0,0,0,0,0,0,0,0
7127,1133911,0,0,0,0,0,0,0,0,0,0
7128,1133919,0,0,0,0,0,0,0,0,0,0
7129,1133926,0,0,0,0,0,0,0,0,0,0
7130,1133930,0,0,0,0,0,0,0,0,0,0
7131,1133931,0,0,0,0,0,0,0,0,0,0
7132,1133937,0,0,0,0,0,0,0,0,0,0
7133,1133942,0,0,0,0,0,0,0,0,0,0
7134,1133954,0,0,0,0,0,0,0,0,0,0
7135,1133962,0,0,0,0,0,0,0,0,0,0
7136,1134096,0,0,0,0,0,0,0,0,0,0
7137,1134107,0,0,0,0,0,0,0,0,0,0
7138,1134110,0,0,0,0,0,0,0,0,0,0
7139,1134113,0,0,0,0,0,0,0,0,0,0
7140,1134115,0,0,0,0,0,0,0,0,0,0
7141,1134119,0,0,0,0,0,0,0,0,0,0
7142,1134126,0,0,0,0,0,0,0,0,0,0
7143,1134127,0,0,0,0,0,0,0,0,0,0
7144,1134132,0,0,0,0,0,0,0,0,0,0
7145,1134135,0,0,0,0,0,0,0,0,0,0
7146,1134138,0,0,0,0,0,0,0,0,0,0
7147,1134139,0,0,0,0,0,0,0,0,0,0
7148,1134144,0,0,0,0,0,0,0,0,0,0
7149,1134145,0,0,0,0,0,0,0,0,0,0
7150,1134155,0,0,0,0,0,0,0,0,0,0
7151,1134156,0,0,0,0,0,0,0,0,0,0
7152,1134157,0,0,0,0,0,0,0,0,0,0
7153,1134162,0,0,0,0,0,0,0,0,0,0
7154,1134168,0,0,0,0,0,0,0,0,0,0
7155,1134170,0,0,0,0,0,0,0,0,0,0
7156,1134176,0,0,0,0,0,0,0,0,0,0
7157,1134183,0,0,0,0,0,0,0,0,0,0
7158,1134187,0,0,0,0,0,0,0,0,0,0
7159,1134197,0,0,0,0,0,0,0,0,0,0
7160,1134208,0,0,0,0,0,0,0,0,0,0
7161,1134223,0,0,0,0,0,0,0,0,0,0
7162,1134231,0,0,0,0,0,0,0,0,0,0
7163,1134238,0,0,0,0,0,0,0,0,0,0
7164,1134245,0,0,0,0,0,0,0,0,0,0
7165,1134629,0,0,0,0,0,0,0,0,0,0
7166,1134635,0,0,0,0,0,0,0,0,0,0
7167,1134639,0,0,0,0,0,0,0,0,0,0
7168,1134653,0,0,0,0,0,0,0,0,0,0
7169,1134689,0,0,0,0,0,0,0,0,0,0
7170,1134693,0,0,0,0,0,0,0,0,0,0
7171,1134707,0,0,0,0,0,0,0,0,0,0
7172,1134709,0,0,0,0,0,0,0,0,0,0
7173,1134714,0,0,0,0,0,0,0,0,0,0
7174,1134719,0,0,0,0,0,0,0,0,0,0
7175,1134721,0,0,0,0,0,0,0,0,0,0
7176,1134745,0,0,0,0,0,0,0,0,0,0
7177,1134752,0,0,0,0,0,0,0,0,0,0
7178,1134756,0,0,0,0,0,0,0,0,0,0
7179,1134763,0,0,0,0,0,0,0,0,0,0
7180,1134775,0,0,0,0,0,0,0,0,0,0
7181,1134783,0,0,0,0,0,0,0,0,0,0
7182,1134788,0,0,0,0,0,0,0,0,0,0
7183,1134796,0,0,0,0,0,0,0,0,0,0
7184,1134797,0,0,0,0,0,0,0,0,0,0
7185,1134800,0,0,0,0,0,0,0,0,0,0
7186,1134803,0,0,0,0,0,0,0,0,0,0
7187,1134807,0,0,0,0,0,0,0,0,0,0
7188,1134810,0,0,0,0,0,0,0,0,0,0
7189,1134813,0,0,0,0,0,0,0,0,0,0
7190,1134820,0,0,0,0,0,0,0,0,0,0
7191,1134823,0,0,0,0,0,0,0,0,0,0
7192,1134827,0,0,0,0,0,0,0,0,0,0
7193,1134832,0,0,0,0,0,0,0,0,0,0
7194,1134838,0,0,0,0,0,0,0,0,0,0
7195,1134841,0,0,0,0,0,0,0,0,0,0
7196,1134844,0,0,0,0,0,0,0,0,0,0
7197,1134850,0,0,0,0,0,0,0,0,0,0
7198,1134865,0,0,0,0,0,0,0,0,0,0
7199,1134867,0,0,0,0,0,0,0,0,0,0
7200,1134907,0,0,0,0,0,0,0,0,0,0
7201,1134912,0,0,0,0,0,0,0,0,0,0
7202,1134917,0,0,0,0,0,0,0,0,0,0
7203,1134923,0,0,0,0,0,0,0,0,0,0
7204,1135221,0,0,0,0,0,0,0,0,0,0
7205,1135234,0,0,0,0,0,0,0,0,0,0
7206,1135238,0,0,0,0,0,0,0,0,0,0
7207,1135241,0,0,0,0,0,0,0,0,0,0
7208,1135246,0,0,0,0,0,0,0,0,0,0
7209,1135260,0,0,0,0,0,0,0,0,0,0
7210,1135261,0,0,0,0,0,0,0,0,0,0
7211,1135267,0,0,0,0,0,0,0,0,0,0
7212,1135268,0,0,0,0,0,0,0,0,0,0
7213,1135271,0,0,0,0,0,0,0,0,0,0
7214,1135274,0,0,0,0,0,0,0,0,0,0
7215,1135280,0,0,0,0,0,0,0,0,0,0
7216,1135283,0,0,0,0,0,0,0,0,0,0
7217,1135286,0,0,0,0,0,0,0,0,0,0
7218,1135291,0,0,0,0,0,0,0,0,0,0
7219,1135308,0,0,0,0,0,0,0,0,0,0
7220,1135309,0,0,0,0,0,0,0,0,0,0
7221,1135311,0,0,0,0,0,0,0,0,0,0
7222,1135314,0,0,0,0,0,0,0,0,0,0
7223,1135320,0,0,0,0,0,0,0,0,0,0
7224,1135323,0,0,0,0,0,0,0,0,0,0
7225,1135331,0,0,0,0,0,0,0,0,0,0
7226,1135344,0,0,0,0,0,0,0,0,0,0
7227,1135347,0,0,0,0,0,0,0,0,0,0
7228,1135348,0,0,0,0,0,0,0,0,0,0
7229,1135353,0,0,0,0,0,0,0,0,0,0
7230,1135357,0,0,0,0,0,0,0,0,0,0
7231,1135361,0,0,0,0,0,0,0,0,0,0
7232,1135375,0,0,0,0,0,0,0,0,0,0
7233,1135377,0,0,0,0,0,0,0,0,0,0
7234,1135380,0,0,0,0,0,0,0,0,0,0
7235,1135382,0,0,0,0,0,0,0,0,0,0
7236,1135383,0,0,0,0,0,0,0,0,0,0
7237,1135386,0,0,0,0,0,0,0,0,0,0
7238,1135389,0,0,0,0,0,0,0,0,0,0
7239,1135392,0,0,0,0,0,0,0,0,0,0
7240,1135393,0,0,0,0,0,0,0,0,0,0
7241,1135405,0,0,0,0,0,0,0,0,0,0
7242,1135406,0,0,0,0,0,0,0,0,0,0
7243,1135412,0,0,0,0,0,0,0,0,0,0
7244,1135416,0,0,0,0,0,0,0,0,0,0
7245,1135417,0,0,0,0,0,0,0,0,0,0
7246,1135418,0,0,0,0,0,0,0,0,0,0
7247,1135422,0,0,0,0,0,0,0,0,0,0
7248,1135429,0,0,0,0,0,0,0,0,0,0
7249,1135431,0,0,0,0,0,0,0,0,0,0
7250,1135432,0,0,0,0,0,0,0,0,0,0
7251,1135433,0,0,0,0,0,0,0,0,0,0
7252,1135438,0,0,0,0,0,0,0,0,0,0
